Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spending,Age,Customer_Tenure,Children,Purchase_Frequency,Campaign_Engagement,Customer_Value_Score,Deal_Engagement,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Household_Type_Partner
77972.0,18,613,22,319,33,102,12,4,6,9,1,0,1101,72,12.4,0,19,0,0.34289021164021166,1,0,1,0,0,1
44377.0,70,224,0,30,0,0,10,5,1,5,8,0,264,58,13.8,2,11,0,0.14884259259259258,8,0,0,0,1,1
46014.0,21,410,0,59,19,9,44,7,1,8,7,0,541,52,13.5,2,16,0,0.23756613756613756,10,0,0,1,0,1
70951.0,66,239,10,554,254,87,54,3,4,9,1,0,1198,41,13.2,0,16,0,0.32447089947089947,1,0,1,0,0,1
41443.0,79,171,7,171,25,19,89,8,1,5,8,0,482,49,12.3,1,14,0,0.20892857142857144,6,0,1,0,0,1
52195.0,2,12,0,4,0,0,1,1,0,2,8,0,17,48,12.2,3,3,0,0.03283730158730159,1,0,0,0,0,0
83790.0,81,1076,16,417,42,48,16,8,10,6,3,0,1615,78,12.7,0,24,2,0.5962962962962962,1,0,0,1,0,1
44551.0,24,182,4,33,0,0,66,4,1,5,7,0,285,72,12.9,1,10,0,0.1412037037037037,2,0,0,1,0,0
69508.0,48,824,32,162,42,32,43,11,4,11,6,0,1135,46,13.7,1,26,0,0.4203042328042328,2,0,1,0,0,1
45204.0,93,30,11,25,29,1,18,1,1,4,3,0,114,38,12.3,1,6,0,0.07691798941798943,1,0,0,0,0,1
72460.0,56,377,10,540,80,30,10,3,5,7,1,0,1047,57,12.7,0,15,0,0.29408068783068786,1,0,1,0,0,1
77622.0,3,520,7,154,19,0,14,6,3,11,3,0,714,56,12.3,2,20,0,0.3021164021164021,2,0,0,0,1,1
30732.0,44,155,1,25,0,1,3,4,1,4,8,0,185,46,13.6,1,9,0,0.1175595238095238,4,0,0,0,1,1
63887.0,38,897,23,207,15,11,92,9,6,12,6,0,1245,64,13.9,1,27,0,0.445271164021164,5,0,1,0,0,0
42011.0,46,131,0,16,2,1,39,3,1,4,8,0,189,48,13.3,1,8,0,0.10767195767195765,4,0,1,0,0,1
51369.0,84,297,7,79,0,11,182,8,2,4,8,0,576,50,13.8,1,14,0,0.22136243386243384,2,0,1,0,0,1
51537.0,27,787,20,204,0,0,92,2,2,11,8,0,1103,74,13.6,1,15,0,0.3014880952380952,3,0,1,0,0,0
79930.0,72,792,86,740,67,51,17,3,5,8,2,0,1753,54,14.0,0,16,0,0.3978835978835979,1,0,0,0,1,1
34320.0,66,4,1,9,3,0,0,1,0,2,8,0,17,40,12.4,1,3,0,0.03283730158730159,1,0,0,0,1,1
37070.0,30,231,7,137,4,15,39,5,1,8,7,0,433,60,13.4,2,14,1,0.26911375661375664,9,0,1,0,0,0
81975.0,2,983,76,184,180,138,27,6,3,4,7,0,1588,64,13.6,1,13,1,0.4114748677248677,1,0,0,0,0,0
38590.0,65,3,1,8,4,3,3,1,0,2,8,0,22,55,13.2,1,3,0,0.03349867724867725,1,0,1,0,0,1
15033.0,37,0,4,5,6,0,4,1,0,3,3,0,19,75,12.3,0,4,0,0.04351851851851852,1,0,1,0,0,0
62745.0,89,562,21,464,28,10,32,7,8,11,5,0,1117,61,13.3,1,26,0,0.4179232804232804,3,0,0,0,1,1
22212.0,49,5,9,20,6,8,21,2,0,4,6,0,69,51,12.6,1,6,0,0.07096560846560847,2,0,0,0,0,1
23661.0,46,18,0,4,0,0,1,1,0,3,7,0,23,44,12.6,1,4,0,0.04404761904761905,1,0,0,1,0,1
79761.0,32,415,5,124,15,35,11,5,2,11,3,0,605,68,12.8,1,18,0,0.26686507936507936,1,0,0,0,1,0
7500.0,54,5,3,10,12,7,20,3,1,3,7,0,57,53,12.6,1,7,0,0.07979497354497354,4,0,1,0,0,0
60182.0,23,8,0,5,7,0,2,1,0,2,4,0,22,133,12.2,1,3,0,0.03349867724867725,1,0,0,0,0,0
73455.0,98,901,61,757,186,163,20,6,5,10,3,0,2088,58,12.7,0,21,1,0.5609457671957673,1,0,1,0,0,0
64961.0,97,382,114,276,75,124,38,6,4,4,3,0,1009,68,13.6,1,14,0,0.27863756613756613,2,0,1,0,0,1
22804.0,75,14,1,7,2,1,1,2,0,2,9,0,26,55,13.0,1,4,0,0.044444444444444446,1,0,1,0,0,0
73687.0,8,559,153,503,218,13,181,3,9,9,2,0,1627,36,12.7,0,21,2,0.5666335978835978,1,0,1,0,0,1
61074.0,37,789,0,133,0,28,152,11,5,8,7,0,1102,68,13.9,1,24,0,0.3951058201058201,7,0,1,0,0,1
31686.0,31,11,0,5,0,0,1,1,0,3,6,0,17,62,12.1,2,4,0,0.04325396825396826,2,0,0,0,1,1
80134.0,40,1218,16,272,104,0,80,5,3,6,6,0,1690,54,13.2,1,14,4,0.6353835978835979,2,0,1,0,0,1
75027.0,74,925,64,179,133,12,77,9,4,6,5,0,1390,73,13.5,1,19,0,0.3811177248677249,2,0,1,0,0,1
67546.0,90,864,134,768,150,38,172,4,10,5,3,0,2126,38,13.9,0,19,0,0.47847222222222224,1,0,0,0,1,1
65176.0,57,960,28,183,220,70,70,9,6,6,6,0,1531,57,13.7,1,21,0,0.4206018518518519,4,0,0,1,0,1
31160.0,59,16,3,25,6,1,13,2,0,3,8,0,64,51,12.9,1,5,0,0.059887566137566135,2,0,0,1,0,0
29938.0,52,3,3,7,0,2,11,1,0,3,6,0,26,41,12.7,1,4,0,0.044444444444444446,2,0,1,0,0,0
102692.0,5,168,148,444,32,172,148,6,9,13,2,0,1112,52,13.3,0,28,5,0.7714285714285714,1,0,1,0,0,0
26490.0,92,45,47,52,21,20,25,3,1,5,6,0,210,68,13.8,0,9,0,0.12086640211640211,2,0,0,0,0,1
75702.0,77,650,28,353,45,42,30,4,6,11,8,0,1148,59,13.9,2,21,0,0.36994047619047615,5,0,1,0,0,1
30899.0,35,24,0,8,0,0,1,1,0,3,6,0,33,52,13.8,1,4,0,0.045370370370370366,2,0,0,0,1,0
63342.0,48,918,21,118,13,10,21,8,3,5,6,0,1101,65,13.8,1,16,1,0.3783068783068783,3,0,0,0,1,1
45989.0,97,138,33,87,28,24,12,3,2,7,3,0,322,62,13.8,1,12,0,0.16693121693121693,4,0,1,0,0,0
18701.0,95,12,4,2,10,6,10,2,0,4,5,0,44,62,13.1,2,6,0,0.06765873015873015,4,0,1,0,0,0
40737.0,24,11,0,4,0,0,2,1,0,2,8,0,17,69,12.6,3,3,0,0.03283730158730159,1,0,0,0,1,0
15287.0,60,1,2,8,4,3,13,1,1,2,7,0,31,47,13.8,1,4,2,0.17843915343915343,2,0,1,0,0,0
69674.0,46,554,41,215,11,0,24,10,2,10,5,0,845,58,13.2,2,22,0,0.34027777777777773,3,0,0,0,1,0
44159.0,85,167,2,62,24,13,7,4,1,6,5,0,275,56,12.1,1,11,0,0.15029761904761904,4,0,0,1,0,1
37717.0,31,9,0,6,4,1,5,1,0,2,9,0,25,48,13.7,1,3,0,0.033895502645502645,1,0,0,0,1,1
43776.0,9,177,2,71,3,2,20,5,2,4,8,0,275,74,13.5,2,11,1,0.21696428571428572,6,0,0,1,0,1
38179.0,30,38,4,22,4,2,20,3,1,3,7,0,90,60,13.4,2,7,0,0.08416005291005291,4,0,0,1,0,1
80124.0,47,483,84,398,205,84,241,3,7,8,1,0,1495,63,12.1,0,18,1,0.4512566137566138,1,0,1,0,0,1
38097.0,70,77,2,35,0,1,69,3,2,2,7,0,184,56,13.8,2,7,2,0.22992724867724867,4,0,0,0,1,1
72940.0,13,182,74,298,162,149,116,3,3,6,1,0,981,56,13.1,0,12,0,0.2541005291005291,1,0,1,0,0,1
22070.0,11,10,7,19,8,2,21,2,2,2,6,0,67,56,12.8,1,6,0,0.0707010582010582,2,0,1,0,0,1
69267.0,31,778,44,499,95,73,146,3,4,5,7,0,1635,73,13.8,0,12,1,0.40727513227513223,2,0,1,0,0,0
31788.0,15,16,7,23,0,8,6,3,0,4,5,1,60,43,12.4,1,7,0,0.08019179894179894,3,0,0,1,0,0
61905.0,2,167,0,43,6,2,13,4,2,4,5,0,231,51,12.5,1,10,0,0.13406084656084657,2,0,0,0,1,1
29315.0,55,13,2,14,8,7,4,2,0,4,6,0,48,66,12.3,2,6,0,0.06818783068783069,4,0,1,0,0,1
33378.0,38,33,6,40,3,7,10,2,0,4,7,0,99,63,13.5,2,6,0,0.07493386243386244,3,0,1,0,0,0
66313.0,86,625,7,99,10,22,7,6,3,12,4,0,770,63,12.9,1,21,0,0.3199404761904762,2,0,0,0,1,1
60714.0,56,216,162,224,101,92,162,7,4,10,5,0,957,70,13.5,0,21,1,0.4113425925925926,2,0,1,0,0,0
77882.0,29,68,129,396,188,22,15,3,3,5,1,0,818,45,12.2,0,11,0,0.22212301587301586,1,0,0,1,0,1
69867.0,30,196,0,512,33,130,54,3,5,8,1,0,925,40,13.3,0,16,2,0.4216931216931217,1,0,0,0,1,0
63841.0,64,635,15,100,20,7,131,9,3,9,6,0,908,58,13.3,1,21,0,0.33819444444444446,1,0,0,1,0,0
24480.0,46,4,19,9,28,25,17,3,0,4,7,0,102,45,13.5,1,7,0,0.08574735449735449,3,1,0,0,0,1
51369.0,84,297,7,79,0,11,182,8,2,4,8,0,576,50,13.8,1,14,0,0.22136243386243384,2,0,1,0,0,1
37760.0,20,84,5,38,150,12,28,4,1,6,7,0,317,80,13.9,0,11,0,0.1558531746031746,2,0,1,0,0,1
65640.0,74,204,7,149,20,15,66,5,1,8,2,0,461,52,12.4,1,14,0,0.20615079365079367,1,0,0,0,1,1
44319.0,18,26,0,8,0,0,3,2,0,3,5,0,37,51,12.3,2,5,0,0.05631613756613757,2,0,0,1,0,1
30631.0,75,15,6,20,4,5,20,3,1,2,7,0,70,52,13.0,1,6,0,0.07109788359788359,1,0,1,0,0,1
75278.0,17,304,98,230,150,74,74,6,3,13,3,0,930,74,13.5,0,22,0,0.351521164021164,1,0,1,0,0,1
50898.0,88,285,28,242,55,114,135,6,2,12,5,0,859,70,13.5,2,20,0,0.3212962962962963,13,0,0,1,0,1
79946.0,19,395,183,565,166,141,28,5,11,5,3,0,1478,60,12.2,0,21,0,0.41359126984126987,1,0,1,0,0,0
35416.0,62,248,3,81,4,3,51,7,1,5,8,0,390,77,13.1,0,13,0,0.1863425925925926,3,0,0,1,0,0
32414.0,11,20,6,5,0,9,12,1,0,3,7,0,52,42,13.1,0,4,1,0.11455026455026456,1,0,0,0,0,1
38361.0,74,39,0,56,20,8,14,3,1,3,7,0,137,57,12.6,1,7,0,0.09037698412698413,3,0,1,0,0,1
82497.0,32,777,129,573,216,21,203,2,7,9,4,0,1919,46,13.7,0,18,1,0.5073412698412698,1,0,1,0,0,1
16626.0,76,8,3,22,21,1,13,3,0,3,9,0,68,55,12.5,2,6,0,0.07083333333333333,3,0,1,0,0,1
29672.0,6,9,1,3,0,4,8,0,0,3,6,0,25,61,13.4,2,3,0,0.033895502645502645,1,0,1,0,0,1
55951.0,62,1241,0,80,0,13,40,3,6,11,8,0,1374,74,13.9,1,20,2,0.5227513227513226,3,0,0,1,0,1
35388.0,20,6,4,7,4,3,8,1,0,3,7,0,32,38,13.4,1,4,0,0.04523809523809524,1,0,0,0,0,0
42386.0,43,65,4,16,0,4,11,3,0,3,8,0,100,40,13.5,1,6,0,0.07506613756613757,1,0,0,1,0,1
68627.0,45,395,15,263,60,54,38,2,3,6,1,0,825,44,13.5,0,11,0,0.22304894179894177,1,0,1,0,0,0
57912.0,34,801,0,80,0,0,35,8,3,12,5,0,916,61,12.4,1,23,1,0.4267526455026455,5,0,0,0,1,0
35246.0,53,36,0,12,2,2,10,3,1,3,5,0,62,68,12.3,2,7,0,0.08045634920634921,4,0,1,0,0,0
58821.0,44,513,14,154,19,0,28,9,2,9,6,0,728,70,12.8,1,20,0,0.30396825396825394,1,0,0,0,0,1
46377.0,89,37,0,46,4,3,0,2,1,3,4,0,90,48,12.4,1,6,0,0.07374338624338624,1,0,0,0,1,1
39747.0,43,80,15,93,20,13,52,5,1,4,8,0,273,38,12.3,1,10,0,0.1396164021164021,3,0,1,0,0,0
23976.0,68,14,1,21,2,3,25,3,1,3,7,0,66,42,12.6,1,7,0,0.08098544973544973,3,0,1,0,0,1
80950.0,44,525,147,112,219,147,63,6,7,9,2,0,1213,65,13.3,0,22,1,0.45562169312169315,1,0,0,1,0,1
27038.0,64,1,26,25,17,23,15,3,0,3,9,0,107,60,13.9,0,6,1,0.14265873015873018,1,0,1,0,0,0
77457.0,85,675,11,400,15,45,11,2,5,10,1,0,1157,79,12.4,0,17,1,0.39613095238095236,1,0,1,0,0,0
64100.0,93,509,0,27,0,0,10,8,3,6,7,0,546,62,12.9,1,17,1,0.31531084656084657,1,0,0,1,0,1
42670.0,12,154,2,46,20,4,15,4,2,4,4,0,241,34,13.2,0,10,0,0.13538359788359788,1,0,0,1,0,1
12571.0,86,3,5,14,2,12,17,3,1,3,6,0,53,50,12.5,1,7,0,0.07926587301587301,4,0,1,0,0,0
22574.0,28,25,0,8,2,0,2,2,0,3,7,0,37,59,12.7,3,5,0,0.05631613756613757,2,0,1,0,0,1
51381.5,69,861,138,461,60,30,61,6,5,12,3,0,1611,37,13.1,0,23,2,0.5853505291005291,1,0,1,0,0,1
70893.0,42,768,44,561,77,44,14,6,6,10,3,0,1508,50,13.5,0,22,0,0.4279761904761905,1,0,0,1,0,0
54198.0,13,185,0,28,3,2,17,3,1,6,4,0,235,60,12.6,2,10,0,0.1345899470899471,6,0,1,0,0,1
28839.0,86,24,0,7,0,0,1,2,0,3,5,0,32,70,12.4,2,5,0,0.0556547619047619,2,0,0,1,0,1
40321.0,59,44,4,21,6,0,27,3,0,3,7,0,102,54,13.0,2,6,0,0.07533068783068783,2,0,1,0,0,1
66503.0,30,91,64,128,65,3,50,4,3,6,3,0,401,41,14.0,1,13,0,0.18779761904761905,2,0,1,0,0,0
30833.0,33,11,0,7,3,1,6,1,0,3,5,0,28,75,13.0,2,4,0,0.044708994708994705,2,0,1,0,0,1
51381.5,67,738,20,172,52,50,20,2,3,10,7,0,1052,56,12.9,3,15,2,0.4280753968253969,6,0,1,0,0,0
64795.0,23,412,5,119,38,29,77,3,3,12,2,0,680,55,13.5,1,18,0,0.27678571428571425,3,0,1,0,0,1
34421.0,81,3,3,7,6,2,9,1,0,2,7,0,30,52,13.1,1,3,0,0.03455687830687831,1,0,1,0,0,1
47025.0,6,16,0,3,0,0,1,1,0,2,7,0,20,61,12.5,2,3,0,0.033234126984126984,1,0,0,0,1,0
64325.0,41,731,60,353,78,12,73,10,3,5,7,0,1307,65,13.5,1,18,0,0.3597222222222222,5,0,0,0,1,0
40464.0,78,424,17,118,7,23,41,8,2,8,8,0,630,73,13.5,1,18,0,0.2701719576719577,6,0,1,0,0,0
62187.0,49,792,0,275,45,45,126,4,8,5,3,0,1283,69,13.1,0,17,0,0.3461309523809524,1,0,1,0,0,1
14849.0,39,21,2,28,3,2,9,2,0,4,8,0,65,50,13.1,1,6,0,0.07043650793650794,3,0,0,0,1,0
27255.0,3,22,1,11,0,1,2,1,0,3,7,0,37,42,12.7,1,4,0,0.045899470899470905,1,0,1,0,0,1
54432.0,37,33,0,5,0,0,0,1,0,3,4,0,38,76,13.2,3,4,0,0.046031746031746035,1,0,0,0,1,1
29999.0,22,68,7,59,10,5,11,3,1,4,8,0,160,40,13.4,1,8,0,0.10383597883597884,4,0,0,0,1,0
24072.0,79,9,1,6,3,0,4,1,0,2,8,0,23,43,13.3,1,3,0,0.03363095238095238,1,0,1,0,0,0
33996.0,46,40,2,15,8,0,6,1,1,3,4,0,71,37,12.9,0,5,0,0.06081349206349206,1,0,0,0,1,0
66334.0,82,909,11,218,0,0,23,9,3,5,5,0,1161,70,13.3,1,17,1,0.39666005291005285,2,0,0,0,1,1
35178.0,10,23,1,13,2,2,18,1,1,2,7,0,59,55,13.5,1,4,2,0.18214285714285716,1,0,0,1,0,1
22010.0,51,11,2,9,3,0,8,2,0,3,8,0,33,43,13.1,1,5,0,0.05578703703703703,2,0,1,0,0,1
62204.0,38,317,46,247,151,46,139,4,5,12,3,0,946,66,13.9,2,21,0,0.34322089947089945,1,0,1,0,0,0
75693.0,10,797,153,293,72,97,30,11,4,6,4,0,1442,58,13.6,0,21,4,0.6754960317460318,1,0,1,0,0,0
30675.0,14,10,2,16,11,2,21,1,0,3,8,0,62,54,13.7,1,4,0,0.049206349206349205,1,0,1,0,0,1
83003.0,18,856,61,570,40,25,122,7,6,8,3,0,1674,61,13.4,0,21,2,0.572850529100529,1,0,1,0,0,1
83532.0,36,755,144,562,104,64,224,4,6,4,1,0,1853,127,12.8,0,14,1,0.45694444444444443,1,0,0,0,1,1
68655.0,95,456,19,832,75,118,38,4,5,11,3,0,1538,38,14.0,0,20,0,0.41111111111111115,1,0,1,0,0,0
41411.0,11,37,32,38,11,3,18,2,1,4,6,0,139,40,12.6,0,7,0,0.09064153439153438,1,0,1,0,0,0
55212.0,65,1103,0,45,0,0,34,4,2,11,8,0,1182,57,13.7,1,17,2,0.4661044973544974,3,0,0,0,1,1
59292.0,71,378,14,68,19,14,14,3,5,8,3,0,507,76,13.1,1,16,0,0.23306878306878306,2,0,0,0,1,1
27190.0,13,1,6,7,0,1,3,1,0,2,8,0,18,53,12.9,1,3,2,0.16630291005291006,1,1,0,0,0,1
82623.0,58,204,34,204,172,153,173,2,9,4,1,0,940,74,12.7,0,15,0,0.27992724867724866,1,0,1,0,0,0
44300.0,65,30,0,9,0,0,3,1,0,3,6,0,42,61,13.1,2,4,0,0.04656084656084656,2,0,1,0,0,1
84835.0,0,189,104,379,111,189,218,4,4,6,1,0,1190,56,12.1,0,14,1,0.36924603174603177,1,0,1,0,0,0
30372.0,33,15,0,12,7,3,7,2,0,3,7,0,44,55,13.6,2,5,0,0.05724206349206349,3,0,1,0,0,0
33181.0,90,9,0,3,0,0,4,1,0,2,6,0,16,50,12.6,1,3,1,0.09937169312169312,1,0,0,1,0,1
71113.0,95,495,33,255,11,33,8,6,7,9,4,0,835,69,12.6,1,22,0,0.33895502645502645,4,0,1,0,0,1
71952.0,93,656,80,455,52,107,93,8,4,8,4,0,1443,40,13.5,1,20,2,0.531878306878307,2,0,1,0,0,1
69759.0,38,452,20,514,13,30,0,4,6,5,3,0,1029,60,12.7,0,15,1,0.35836640211640214,3,0,0,0,1,0
72099.0,18,546,91,410,119,0,22,3,4,10,1,0,1188,52,13.7,0,17,0,0.33356481481481487,1,0,1,0,0,1
60000.0,57,1048,0,217,0,0,12,11,3,5,6,0,1277,50,13.6,1,19,0,0.3661706349206349,5,0,0,0,1,0
38643.0,45,22,2,14,0,1,10,2,0,3,7,1,49,48,12.7,2,5,0,0.05790343915343915,2,0,1,0,0,0
50737.0,61,78,0,11,0,0,10,2,0,4,6,0,99,71,13.2,1,6,1,0.14160052910052912,1,0,1,0,0,1
68462.0,6,561,64,785,84,128,48,3,3,8,1,0,1670,57,13.6,0,14,0,0.36607142857142855,1,0,0,0,1,1
65073.0,65,629,17,177,69,0,8,5,3,5,2,1,900,83,12.9,0,13,0,0.25380291005291006,1,0,0,1,0,1
46681.0,52,269,15,69,15,19,38,4,6,4,5,0,425,78,12.8,2,14,0,0.20138888888888892,2,0,0,0,1,1
78618.0,87,736,163,818,212,163,61,4,7,10,2,0,2153,69,13.8,0,21,1,0.5695436507936508,1,0,1,0,0,1
62187.0,38,512,0,83,0,0,41,6,2,10,4,0,636,57,12.3,1,18,0,0.27096560846560847,3,0,0,0,1,0
28442.0,53,19,3,10,11,8,6,2,1,4,4,0,57,48,12.4,2,7,0,0.07979497354497354,3,0,1,0,0,1
37717.0,31,9,0,6,4,1,5,1,0,2,9,0,25,48,13.7,1,3,0,0.033895502645502645,1,0,0,0,1,1
51479.0,67,247,8,160,6,8,65,6,3,6,7,0,494,59,13.6,2,15,0,0.22093253968253967,7,0,1,0,0,1
54803.0,65,404,0,92,28,27,142,6,2,9,4,0,693,57,13.9,1,17,0,0.26808862433862435,2,0,1,0,0,0
79530.0,64,333,0,815,129,42,29,4,10,11,2,0,1348,66,13.2,0,25,0,0.4380621693121693,1,0,1,0,0,1
31615.0,82,2,3,20,6,11,9,2,0,3,7,0,51,50,13.4,1,5,0,0.05816798941798942,2,0,1,0,0,0
72025.0,27,833,33,549,151,133,233,4,3,8,3,0,1932,64,13.7,0,15,0,0.4111441798941799,1,0,1,0,0,1
52614.0,63,789,0,142,12,9,38,2,4,8,8,0,990,51,13.7,1,14,0,0.2761243386243386,2,0,0,0,1,0
35684.0,66,10,4,7,0,6,3,1,0,3,6,0,30,42,12.3,1,4,0,0.04497354497354497,1,0,0,0,0,1
48178.0,69,159,4,45,6,2,38,5,1,4,8,0,254,51,13.7,2,10,0,0.1371031746031746,6,0,1,0,0,1
29548.0,52,7,1,6,3,1,11,1,1,2,4,0,29,56,12.9,1,4,1,0.11150793650793651,1,0,0,1,0,0
63810.0,45,977,12,253,16,12,101,4,3,12,8,0,1371,60,13.7,1,19,1,0.44527116402116396,4,0,1,0,0,0
38578.0,2,38,4,22,3,3,3,3,0,3,8,0,73,54,13.1,2,6,1,0.13816137566137568,3,0,0,0,1,0
46098.0,86,57,0,27,0,0,36,3,2,2,8,0,120,51,13.9,2,7,0,0.08812830687830688,4,0,0,1,0,0
22585.0,23,3,9,15,13,2,39,1,1,2,9,0,81,56,13.4,0,4,2,0.18505291005291005,1,0,1,0,0,0
30279.0,13,10,4,14,4,4,1,1,0,3,8,0,37,37,13.6,1,4,0,0.045899470899470905,1,0,1,0,0,0
66426.0,14,1043,24,97,32,24,157,3,5,10,6,0,1377,65,12.8,1,18,0,0.3689814814814814,2,0,0,0,1,1
30822.0,92,3,9,13,2,12,12,1,0,3,7,0,51,57,13.1,1,4,0,0.047751322751322746,1,0,1,0,0,0
33581.0,38,11,0,5,0,0,1,1,0,2,8,0,17,57,13.5,2,3,0,0.03283730158730159,1,0,0,0,1,1
19986.0,74,3,6,5,0,2,6,0,0,3,7,0,22,41,12.7,1,3,0,0.03349867724867725,1,0,1,0,0,1
27421.0,14,43,12,96,78,40,55,4,1,6,7,0,324,72,13.6,0,11,0,0.15677910052910052,3,0,1,0,0,0
35688.0,94,73,3,90,12,1,32,4,1,4,8,0,211,53,13.9,3,9,0,0.12099867724867724,7,0,0,0,0,1
36143.0,33,12,0,1,0,0,6,0,1,2,3,0,19,45,12.3,1,3,0,0.03310185185185185,1,0,0,1,0,0
10245.0,32,4,7,7,6,4,13,1,2,2,5,0,41,55,13.2,1,5,0,0.056845238095238095,3,0,1,0,0,0
43795.0,11,314,11,53,4,3,107,7,3,4,7,0,492,58,12.8,1,14,2,0.3435846560846561,3,0,0,1,0,1
63381.0,78,571,50,142,33,50,159,4,5,13,2,0,1005,66,13.8,1,22,0,0.3614417989417989,4,0,1,0,0,1
38823.0,56,70,0,11,2,8,23,2,1,3,6,0,114,77,13.9,1,6,0,0.07691798941798943,1,0,1,0,0,1
83664.0,57,866,21,151,28,21,86,2,2,12,5,0,1173,58,13.2,2,16,0,0.32116402116402115,3,0,0,0,1,0
90300.0,7,594,134,786,33,134,57,5,6,8,1,0,1738,47,12.6,0,19,1,0.49381613756613757,0,0,1,0,0,1
62499.0,0,140,4,61,0,13,4,3,1,6,4,0,222,47,12.6,1,10,0,0.1328703703703704,2,0,0,1,0,1
74293.0,66,375,152,335,93,91,81,5,4,6,2,0,1127,33,12.2,0,15,0,0.3046626984126984,1,0,1,0,0,0
51012.0,86,102,9,63,2,9,24,4,1,4,6,0,209,80,13.3,0,9,0,0.12073412698412699,1,0,0,0,1,1
70777.0,80,554,35,113,0,7,78,5,3,12,3,0,787,58,12.4,1,20,0,0.31177248677248676,3,0,0,1,0,1
68682.0,56,919,0,505,99,30,45,4,9,10,2,0,1598,35,12.8,0,23,0,0.45029761904761906,1,0,0,0,1,1
43824.0,18,96,1,42,12,3,32,3,1,4,8,0,186,55,13.9,2,8,0,0.10727513227513226,4,0,1,0,0,1
15345.0,51,5,2,16,3,2,19,1,1,2,8,0,47,42,13.9,1,4,1,0.11388888888888889,2,0,1,0,0,1
23442.0,71,2,0,6,8,6,5,1,0,3,7,0,27,39,13.6,1,4,0,0.044576719576719576,1,0,1,0,0,0
14515.0,71,6,4,9,6,36,35,2,2,3,7,0,96,46,13.7,1,7,1,0.15162037037037038,4,0,0,0,0,1
31395.0,80,23,1,25,0,8,7,2,1,3,6,0,64,70,13.3,2,6,0,0.0703042328042328,4,0,0,0,0,0
75276.0,2,610,105,125,137,42,21,9,4,9,5,0,1040,61,13.8,0,22,0,0.36607142857142855,1,0,1,0,0,1
42373.0,83,67,5,61,3,8,19,2,1,5,5,0,163,52,12.9,2,8,0,0.10423280423280423,5,0,1,0,0,0
30507.0,29,65,36,74,38,20,110,5,1,4,7,0,343,66,13.4,0,10,0,0.14887566137566136,1,0,1,0,0,1
55521.0,11,416,0,26,0,0,4,6,3,6,7,0,446,71,12.8,3,15,2,0.3479166666666667,9,0,0,0,1,0
48006.0,55,23,0,11,3,2,2,1,0,3,6,0,41,61,12.1,2,4,0,0.04642857142857143,1,0,1,0,0,1
27213.0,19,19,3,26,10,9,3,2,0,4,8,0,70,54,13.9,1,6,1,0.13776455026455026,3,0,0,0,1,0
65808.0,1,155,7,80,13,7,10,5,1,5,6,0,272,55,12.2,2,11,0,0.14990079365079365,3,0,0,0,1,0
30351.0,19,14,0,24,3,3,2,3,0,2,9,0,46,52,13.1,1,5,0,0.057506613756613756,1,0,0,0,1,1
50437.0,28,370,9,92,6,9,4,7,1,8,7,0,490,63,13.8,2,16,0,0.23082010582010581,3,0,1,0,0,1
23616.0,76,4,22,11,3,7,32,3,0,3,8,0,79,44,13.7,1,6,1,0.13895502645502647,2,0,0,0,0,0
53858.0,50,407,53,221,58,150,26,4,3,6,4,0,915,50,13.7,1,13,0,0.25578703703703703,4,0,1,0,0,1
66465.0,1,1200,0,204,38,29,14,11,9,12,6,0,1485,71,13.3,1,32,1,0.5957671957671958,3,0,0,0,1,1
46923.0,90,85,44,54,102,78,6,5,1,7,7,0,369,39,13.9,1,13,0,0.18356481481481482,3,0,1,0,0,0
75072.0,83,583,34,309,0,22,125,5,4,8,3,0,1073,64,13.5,1,17,0,0.31835317460317464,2,0,1,0,0,1
75865.0,73,483,0,591,156,0,12,3,5,10,1,0,1242,83,12.3,0,18,0,0.3511243386243386,1,0,0,0,1,1
19789.0,24,2,5,9,28,6,28,2,1,3,5,0,78,51,12.7,1,6,1,0.13882275132275132,3,0,0,0,0,1
80134.0,11,966,26,282,52,26,26,2,7,11,5,0,1378,32,12.4,0,20,4,0.6566137566137565,1,0,1,0,0,1
91065.0,33,822,114,108,179,137,114,7,9,9,3,0,1474,45,13.4,0,25,3,0.654728835978836,1,0,1,0,0,0
49505.0,4,604,0,100,19,0,28,10,2,8,8,0,751,55,13.4,2,20,0,0.307010582010582,9,0,0,1,0,1
37401.0,14,19,3,19,3,1,3,2,0,3,7,0,48,53,12.2,1,5,0,0.05777116402116402,2,0,0,0,1,1
30096.0,30,5,3,11,12,5,9,2,0,3,6,0,45,43,12.2,1,5,0,0.057374338624338626,1,0,1,0,0,1
18492.0,75,2,2,2,2,1,1,1,0,2,8,0,10,44,12.1,1,3,0,0.03191137566137566,1,0,0,1,0,1
82584.0,26,1076,68,103,29,91,68,3,4,8,1,0,1435,52,13.1,0,15,3,0.5454034391534391,1,0,0,1,0,1
93027.0,77,1285,42,716,55,0,21,7,10,5,2,0,2119,85,13.3,0,22,1,0.575462962962963,0,0,0,0,1,1
